A,P,sigma,kappa,I_kA,B_T,mark
0.07196745222300203,4.4212055968025235,0.35,1.83,400.0,0.8,0
0.07330473471434566,4.432128082525098,0.35,1.83,400.0,0.8,0
0.0714469737093527,4.446864517847094,0.35,1.83,400.0,0.8,0
0.07181439284416966,4.359004588950951,0.35,1.83,400.0,0.8,0
0.07278830827965946,4.392355561719577,0.35,1.83,400.0,0.8,0
0.07361312010088225,4.436088480539763,0.35,1.83,400.0,0.8,0
0.07207516754995316,4.450553272840308,0.35,1.83,400.0,0.8,0
0.07199650438590537,4.406769046256504,0.35,1.83,400.0,0.8,0
0.07189164614318781,4.448867690338229,0.35,1.83,400.0,0.8,0
0.07161757432423106,4.359754395272566,0.35,1.83,400.0,0.8,0
0.07242904205149413,4.454500889738917,0.35,1.83,400.0,0.8,0
0.07379878267024975,4.430124135279028,0.35,1.83,400.0,0.8,0
0.07379612834412058,4.44460799730312,0.35,1.83,400.0,0.8,0
0.07268032595264436,4.386856238516413,0.35,1.83,400.0,0.8,0
0.07343978816781797,4.421429459650109,0.35,1.83,400.0,0.8,0
0.07224472405810614,4.3647100001394845,0.35,1.83,400.0,0.8,0
0.07336411970553208,4.38150938492562,0.35,1.83,400.0,0.8,0
0.07393419032308635,4.379360390833901,0.35,1.83,400.0,0.8,0
0.07149202466871947,4.438374600545823,0.35,1.83,400.0,0.8,0
0.07158360382135849,4.373190164149107,0.35,1.83,400.0,0.8,0
0.07292189924604754,4.442719537417079,0.35,1.83,400.0,0.8,0
0.07171305486862872,4.386295700623343,0.35,1.83,400.0,0.8,0
0.07899629655574406,4.45244597593943,0.35,1.83,400.0,0.8,0
0.07816630559962755,4.369653083588458,0.35,1.83,400.0,0.8,0
0.07670589090414512,4.378228936333219,0.35,1.83,400.0,0.8,0
0.07705954869438007,4.423029200694619,0.35,1.83,400.0,0.8,0
0.07702957955490611,4.405896326495396,0.35,1.83,400.0,0.8,0
0.07874686934794918,4.413374994255423,0.35,1.83,400.0,0.8,0
0.07726340899600069,4.43567578595156,0.35,1.83,400.0,0.8,0
0.07881030342986792,4.429161733724888,0.35,1.83,400.0,0.8,0
0.07705725529569246,4.367638713698367,0.35,1.83,400.0,0.8,0
0.07944676969404003,4.395021152715827,0.35,1.83,400.0,0.8,0
0.07756692811636333,4.404121737868486,0.35,1.83,400.0,0.8,0
0.07865267467931127,4.45082565903803,0.35,1.83,400.0,0.8,0
0.07752342072166668,4.4477441762645356,0.35,1.83,400.0,0.8,0
0.07673866051517929,4.410783137566016,0.35,1.83,400.0,0.8,0
0.07856600737606377,4.365853073708409,0.35,1.83,400.0,0.8,0
0.07708510083221226,4.397174765264963,0.35,1.83,400.0,0.8,0
0.07956277777745006,4.4148675886567705,0.35,1.83,400.0,0.8,0
0.07946315170582115,4.43569942489463,0.35,1.83,400.0,0.8,0
0.07806622684568638,4.433739678258552,0.35,1.83,400.0,0.8,0
0.07671759239295148,4.3661777330099065,0.35,1.83,400.0,0.8,0
0.07915236788566872,4.434945042165849,0.35,1.83,400.0,0.8,0
0.07736200426691982,4.408340292393238,0.35,1.83,400.0,0.8,0
0.07848212950312054,4.442037228710934,0.35,1.83,400.0,0.8,0
0.0784734035130367,4.396520490260701,0.35,1.83,400.0,0.8,0
0.07778663417124207,4.3978515419706845,0.35,1.83,400.0,0.8,0
0.08414620550309236,4.442012396508566,0.35,1.83,400.0,0.8,0
0.08355210307258135,4.380047289628469,0.35,1.83,400.0,0.8,0
0.08290039951534518,4.429864761357678,0.35,1.83,400.0,0.8,0
0.08464011871662418,4.365791141318746,0.35,1.83,400.0,0.8,0
0.08239008899721798,4.4147066997089786,0.35,1.83,400.0,0.8,0
0.08262893215893054,4.437729752378967,0.35,1.83,400.0,0.8,0
0.08312141644812467,4.369650526630448,0.35,1.83,400.0,0.8,0
0.0849533238438148,4.371816505606861,0.35,1.83,400.0,0.8,0
0.08304457267336625,4.370624672852539,0.35,1.83,400.0,0.8,0
0.08253688261734851,4.357378134966977,0.35,1.83,400.0,0.8,0
0.08235659865384523,4.372727480426918,0.35,1.83,400.0,0.8,0
0.08235055822423397,4.41437771494443,0.35,1.83,400.0,0.8,0
0.08423255600675096,4.394626379016536,0.35,1.83,400.0,0.8,0
0.0831443857172086,4.405715957035556,0.35,1.83,400.0,0.8,0
0.08481542725305627,4.440376496015554,0.35,1.83,400.0,0.8,0
0.08232083761239083,4.373413174292986,0.35,1.83,400.0,0.8,0
0.08290064703966564,4.380202090916554,0.35,1.83,400.0,0.8,0
0.08390411038158076,4.396889575903653,0.35,1.83,400.0,0.8,0
0.08233817478613523,4.3926247471792905,0.35,1.83,400.0,0.8,0
0.08376167127250536,4.365430523623704,0.35,1.83,400.0,0.8,0
0.08469078808771813,4.360459519979844,0.35,1.83,400.0,0.8,0
0.08496493803340663,4.365174647491321,0.35,1.83,400.0,0.8,0
0.0847211372811457,4.4455286477260945,0.35,1.83,400.0,0.8,0
0.08512912446811223,4.435465921360692,0.35,1.83,400.0,0.8,0
0.08452884504866644,4.419511660932888,0.35,1.83,400.0,0.8,0
0.090046238278693,4.505560220841315,0.35,1.83,400.0,0.8,0
0.08931745332280153,4.5435272870190415,0.35,1.83,400.0,0.8,0
0.09028196564732628,4.538384936559352,0.35,1.83,400.0,0.8,0
0.08886451770325968,4.556061327123711,0.35,1.83,400.0,0.8,0
0.08850863916746114,4.506081841095396,0.35,1.83,400.0,0.8,0
0.08914288103702984,4.533793936859489,0.35,1.83,400.0,0.8,0
0.08840695903654523,4.528856181011513,0.35,1.83,400.0,0.8,0
0.08880842656443735,4.524854556441255,0.35,1.83,400.0,0.8,0
0.0888476414541394,4.560679334545595,0.35,1.83,400.0,0.8,0
0.08859987863867247,4.586990792671535,0.35,1.83,400.0,0.8,0
0.09045829327357315,4.540196042830008,0.35,1.83,400.0,0.8,0
0.08869433282997267,4.545648478983001,0.35,1.83,400.0,0.8,0
0.09025493068127949,4.55736373405601,0.35,1.83,400.0,0.8,0
0.09012242469879984,4.545377227606575,0.35,1.83,400.0,0.8,0
0.08960800210276147,4.520920561418246,0.35,1.83,400.0,0.8,0
0.08991392870188948,4.512345459312572,0.35,1.83,400.0,0.8,0
0.0897936436014141,4.5781769068325895,0.35,1.83,400.0,0.8,0
0.08810555772686324,4.553542974054192,0.35,1.83,400.0,0.8,0
0.08799453645964841,4.564676562827143,0.35,1.83,400.0,0.8,0
0.08796272887142917,4.5856989822700625,0.35,1.83,400.0,0.8,0
0.08812147300507202,4.587993024590908,0.35,1.83,400.0,0.8,0
0.0901119017432139,4.551473200446636,0.35,1.83,400.0,0.8,0
0.09005712152884725,4.571616483898309,0.35,1.83,400.0,0.8,0
0.0905473304034106,4.517443335383919,0.35,1.83,400.0,0.8,0
0.08947947690103354,4.50160991975644,0.35,1.83,400.0,0.8,0
0.09507417154687445,4.509234130409279,0.35,1.83,400.0,0.8,0
0.0949205262812194,4.549348051403385,0.35,1.83,400.0,0.8,0
0.09462362990574576,4.544368177551313,0.35,1.83,400.0,0.8,0
0.09551744461682184,4.572029471651207,0.35,1.83,400.0,0.8,0
0.09470213409352836,4.552064344152262,0.35,1.83,400.0,0.8,0
0.09601938315387239,4.504078358850113,0.35,1.83,400.0,0.8,0
0.09357698514450241,4.500875901191077,0.35,1.83,400.0,0.8,0
0.09519926430192366,4.533965830079039,0.35,1.83,400.0,0.8,0
0.0955486386952276,4.55922814133086,0.35,1.83,400.0,0.8,0
0.0942265877217868,4.581941654736154,0.35,1.83,400.0,0.8,0
0.09551327088801403,4.519158494091018,0.35,1.83,400.0,0.8,0
0.09431825050011824,4.523548998020426,0.35,1.83,400.0,0.8,0
0.09369850939267707,4.506883337254219,0.35,1.83,400.0,0.8,0
0.09603405683692931,4.535895403719875,0.35,1.83,400.0,0.8,0
0.0943756339151343,4.565073570867738,0.35,1.83,400.0,0.8,0
0.09488465364256078,4.585718998683847,0.35,1.83,400.0,0.8,0
0.09556657892853025,4.540041956412455,0.35,1.83,400.0,0.8,0
0.09435475286724455,4.590768154492433,0.35,1.83,400.0,0.8,0
0.09537895515481301,4.587224466000384,0.35,1.83,400.0,0.8,0
0.0935811101784532,4.577158367919078,0.35,1.83,400.0,0.8,0
0.0951368960987757,4.504297167833512,0.35,1.83,400.0,0.8,0
0.09499044844670974,4.5607146365105455,0.35,1.83,400.0,0.8,0
0.09326258250446788,4.537536796184175,0.35,1.83,400.0,0.8,0
0.09570187298039104,4.5216409025344095,0.35,1.83,400.0,0.8,0
0.09460131869219773,4.53633641270679,0.35,1.83,400.0,0.8,0
0.09966243921635508,4.583949189551555,0.35,1.83,400.0,0.8,0
0.10110053914832215,4.503163841099611,0.35,1.83,400.0,0.8,0
0.10174776101554033,4.580025002430775,0.35,1.83,400.0,0.8,0
0.09960838235561972,4.575794657966094,0.35,1.83,400.0,0.8,0
0.09907591563764175,4.592015473047424,0.35,1.83,400.0,0.8,0
0.10075371125034721,4.55711750155588,0.35,1.83,400.0,0.8,0
0.09902797922298,4.581808339889663,0.35,1.83,400.0,0.8,0
0.09884365555164101,4.516187805804115,0.35,1.83,400.0,0.8,0
0.09918572266752751,4.569781794069222,0.35,1.83,400.0,0.8,0
0.0993512697236663,4.5831688227130885,0.35,1.83,400.0,0.8,0
0.10072546416001008,4.49572127104947,0.35,1.83,400.0,0.8,0
0.09877294654441371,4.49727079170144,0.35,1.83,400.0,0.8,0
0.10057443257497078,4.572253181085942,0.35,1.83,400.0,0.8,0
0.09947231550390977,4.577045884292308,0.35,1.83,400.0,0.8,0
0.09892835286248738,4.572201385364168,0.35,1.83,400.0,0.8,0
0.10154004333254445,4.5693158399104385,0.35,1.83,400.0,0.8,0
0.10085101939396351,4.575903021865539,0.35,1.83,400.0,0.8,0
0.0988771109406688,4.512283211071906,0.35,1.83,400.0,0.8,0
0.09913142807994453,4.542558099019299,0.35,1.83,400.0,0.8,0
0.10099222142701414,4.555106184457641,0.35,1.83,400.0,0.8,0
0.1013100503413134,4.50762629924411,0.35,1.83,400.0,0.8,0
0.10096052031783309,4.511409149086891,0.35,1.83,400.0,0.8,0
0.099568933295981,4.563095469728131,0.35,1.83,400.0,0.8,0
0.10169727139672365,4.553259360597707,0.35,1.83,400.0,0.8,0
0.09892015798700149,4.5537358969927535,0.35,1.83,400.0,0.8,0
0.10441581265677163,4.717361237803349,0.35,1.83,400.0,0.8,0
0.106417495857333,4.646259451308918,0.35,1.83,400.0,0.8,0
0.10456392401950373,4.6472999895547,0.35,1.83,400.0,0.8,0
0.10722884254069372,4.674802730912517,0.35,1.83,400.0,0.8,0
0.10664100384705535,4.692587500877445,0.35,1.83,400.0,0.8,0
0.10600600045190704,4.643459692133172,0.35,1.83,400.0,0.8,0
0.10712683436270543,4.659080929918139,0.35,1.83,400.0,0.8,0
0.10602281264945376,4.698924261125574,0.35,1.83,400.0,0.8,0
0.10623646046776707,4.72300610763622,0.35,1.83,400.0,0.8,0
0.10473407797179131,4.679781940511361,0.35,1.83,400.0,0.8,1
0.10550086417425343,4.676363539614929,0.35,1.83,400.0,0.8,0
0.10464641358062436,4.642356127653944,0.35,1.83,400.0,0.8,0
0.1051229876393749,4.659417127042751,0.35,1.83,400.0,0.8,0
0.10557247064307518,4.69004542137033,0.35,1.83,400.0,0.8,0
0.10619264835428592,4.670127756325225,0.35,1.83,400.0,0.8,0
0.10551511033031723,4.650709519336363,0.35,1.83,400.0,0.8,0
0.10605367974725816,4.6606507577983916,0.35,1.83,400.0,0.8,0
0.10439694050486323,4.670786671082354,0.35,1.83,400.0,0.8,0
0.10571115902730165,4.651505953487089,0.35,1.83,400.0,0.8,0
0.10600613480139748,4.685523856709859,0.35,1.83,400.0,0.8,0
0.10639476754536224,4.6937415148867885,0.35,1.83,400.0,0.8,0
0.10624606017159423,4.660568081849072,0.35,1.83,400.0,0.8,0
0.10665105766798899,4.683861105026636,0.35,1.83,400.0,0.8,0
0.1055830155875708,4.691547914760773,0.35,1.83,400.0,0.8,0
0.1053707330053819,4.680220591127343,0.35,1.83,400.0,0.8,0
0.11203893787057667,4.85443028867237,0.35,1.83,400.0,0.8,0
0.11259199239701559,4.81615329251831,0.35,1.83,400.0,0.8,0
0.11138964614935172,4.845777041076383,0.35,1.83,400.0,0.8,0
0.11077217288036262,4.849528236234507,0.35,1.83,400.0,0.8,0
0.11131124574468228,4.777375672433527,0.35,1.83,400.0,0.8,0
0.11004499824634885,4.849989321103946,0.35,1.83,400.0,0.8,0
0.10999552455585064,4.793851143613366,0.35,1.83,400.0,0.8,0
0.11083121092663466,4.783089444519159,0.35,1.83,400.0,0.8,0
0.11077050091453598,4.840059256672508,0.35,1.83,400.0,0.8,0
0.10987286933581022,4.848507342452068,0.35,1.83,400.0,0.8,0
0.11239846487585368,4.8030161573191545,0.35,1.83,400.0,0.8,0
0.11028965950231191,4.825874040794508,0.35,1.83,400.0,0.8,0
0.1101878384727247,4.802281936107825,0.35,1.83,400.0,0.8,0
0.11270410834783293,4.865336447258364,0.35,1.83,400.0,0.8,0
0.11214513547919377,4.796886150992076,0.35,1.83,400.0,0.8,0
0.11189181595262829,4.836330636548401,0.35,1.83,400.0,0.8,0
0.11099234589062096,4.829878863458616,0.35,1.83,400.0,0.8,0
0.10986100374005704,4.786695765860224,0.35,1.83,400.0,0.8,0
0.11140408571403179,4.782165130425829,0.35,1.83,400.0,0.8,0
0.11032654140875961,4.849420429055024,0.35,1.83,400.0,0.8,0
0.11279621981318083,4.821386942802844,0.35,1.83,400.0,0.8,0
0.11234602999777515,4.864822166432627,0.35,1.83,400.0,0.8,0
0.11025360847083633,4.810614561325435,0.35,1.83,400.0,0.8,0
0.11100653895265578,4.773794928364619,0.35,1.83,400.0,0.8,0
0.11209481132351425,4.809167902732259,0.35,1.83,400.0,0.8,0
0.11673041070911326,4.780857297381324,0.35,1.83,400.0,0.8,0
0.11586520986323466,4.8565003622156215,0.35,1.83,400.0,0.8,0
0.1154563771734649,4.7890752284943705,0.35,1.83,400.0,0.8,0
0.11619860789748564,4.814809754240159,0.35,1.83,400.0,0.8,0
0.11708176542558645,4.815118997585066,0.35,1.83,400.0,0.8,0
0.1155747759102127,4.790156745405572,0.35,1.83,400.0,0.8,0
0.11785319506082968,4.829548870047845,0.35,1.83,400.0,0.8,0
0.11726987705694487,4.832810325535135,0.35,1.83,400.0,0.8,0
0.11761113896366064,4.771600848172144,0.35,1.83,400.0,0.8,0
0.1164222550613399,4.8197427435261675,0.35,1.83,400.0,0.8,0
0.11633779935643403,4.850237887328719,0.35,1.83,400.0,0.8,0
0.11677014743230393,4.842652758945937,0.35,1.83,400.0,0.8,0
0.11787847645718556,4.81626914829035,0.35,1.83,400.0,0.8,0
0.11805108663815611,4.824502394053698,0.35,1.83,400.0,0.8,0
0.11787325280304323,4.799849079559152,0.35,1.83,400.0,0.8,0
0.11681888078213651,4.818931104100457,0.35,1.83,400.0,0.8,0
0.11563736905423026,4.805645250670154,0.35,1.83,400.0,0.8,0
0.11807444292419708,4.8288732240364745,0.35,1.83,400.0,0.8,0
0.11585494965385296,4.79967556356096,0.35,1.83,400.0,0.8,0
0.11589723893553015,4.768272313179857,0.35,1.83,400.0,0.8,0
0.11810481128205413,4.810610732825687,0.35,1.83,400.0,0.8,0
0.11624503512380441,4.8256377191557736,0.35,1.83,400.0,0.8,0
0.1153443732754211,4.793592210660081,0.35,1.83,400.0,0.8,0
0.11743153030363873,4.829166977306926,0.35,1.83,400.0,0.8,0
0.11826784774916967,4.827825770965804,0.35,1.83,400.0,0.8,0
0.12228960454335776,4.978776589651734,0.35,1.83,400.0,0.8,0
0.12356707053836671,4.974702928005169,0.35,1.83,400.0,0.8,0
0.1237467205931227,4.980833850407151,0.35,1.83,400.0,0.8,0
0.12345749123726034,4.914043740451698,0.35,1.83,400.0,0.8,0
0.12305432743145592,4.94664220328607,0.35,1.83,400.0,0.8,0
0.12251639832970838,4.96804357428157,0.35,1.83,400.0,0.8,0
0.12376653227259127,5.001091141476496,0.35,1.83,400.0,0.8,0
0.12172177165893827,4.976008683077126,0.35,1.83,400.0,0.8,0
0.12310703753628037,4.937282619464638,0.35,1.83,400.0,0.8,0
0.12122869624706722,4.906728029361906,0.35,1.83,400.0,0.8,0
0.12318911630506209,4.9516033075150245,0.35,1.83,400.0,0.8,0
0.12381370743095933,4.949130678952699,0.35,1.83,400.0,0.8,0
0.12379083785969608,4.94379093355274,0.35,1.83,400.0,0.8,0
0.12323813337415447,4.911115260564517,0.35,1.83,400.0,0.8,0
0.12252347205288786,4.982839312031906,0.35,1.83,400.0,0.8,0
0.12363119192413423,4.984891642395077,0.35,1.83,400.0,0.8,0
0.12096799910407809,4.9399035674640075,0.35,1.83,400.0,0.8,0
0.12100318233941611,4.91356156244479,0.35,1.83,400.0,0.8,0
0.12288300380847701,4.973959152964504,0.35,1.83,400.0,0.8,0
0.12317824897072943,4.9891789881389,0.35,1.83,400.0,0.8,0
0.12307538132790409,4.982720492543997,0.35,1.83,400.0,0.8,0
0.12100397805194439,4.926086848377464,0.35,1.83,400.0,0.8,0
0.12272278024260029,4.988445863795816,0.35,1.83,400.0,0.8,0
0.12087058729729354,4.954096267544969,0.35,1.83,400.0,0.8,0
0.12288894912056775,4.9055940622461955,0.35,1.83,400.0,0.8,0
0.12762056278399866,5.12903848813837,0.35,1.83,400.0,0.8,0
0.1284313345379061,5.06324083633606,0.35,1.83,400.0,0.8,0
0.12897483950023425,5.074278142340952,0.35,1.83,400.0,0.8,0
0.1289765301247707,5.069369365111891,0.35,1.83,400.0,0.8,0
0.12818745686398797,5.079169006774784,0.35,1.83,400.0,0.8,0
0.1272409712636037,5.128130756217187,0.35,1.83,400.0,0.8,0
0.12697927715715698,5.047956159123577,0.35,1.83,400.0,0.8,0
0.1274422769269755,5.111238914764157,0.35,1.83,400.0,0.8,0
0.12883879092926737,5.139349337006677,0.35,1.83,400.0,0.8,0
0.12730558228237202,5.080269195113129,0.35,1.83,400.0,0.8,0
0.1268269599454274,5.0969621929623035,0.35,1.83,400.0,0.8,0
0.12940923622312728,5.109563101012066,0.35,1.83,400.0,0.8,0
0.12820213463257862,5.0787119092921795,0.35,1.83,400.0,0.8,0
0.12916239239219518,5.089166659613035,0.35,1.83,400.0,0.8,0
0.1268195968512777,5.076012846319913,0.35,1.83,400.0,0.8,0
0.12661799611788183,5.059672903768878,0.35,1.83,400.0,0.8,0
0.12646950245433825,5.084802991650016,0.35,1.83,400.0,0.8,0
0.1283201169061939,5.073804246237891,0.35,1.83,400.0,0.8,0
0.12767764142585433,5.135395927284458,0.35,1.83,400.0,0.8,0
0.12867238547606327,5.093560663694495,0.35,1.83,400.0,0.8,0
0.127270118736674,5.1291746798773,0.35,1.83,400.0,0.8,0
0.1271217874619805,5.072009273051668,0.35,1.83,400.0,0.8,0
0.12914369055460737,5.092429205528507,0.35,1.83,400.0,0.8,0
0.12864344995959245,5.098549479416377,0.35,1.83,400.0,0.8,0
0.12837681373836698,5.069413329151483,0.35,1.83,400.0,0.8,0
0.1326570794641285,5.208565901383533,0.35,1.83,400.0,0.8,0
0.13239928797149877,5.263748103195748,0.35,1.83,400.0,0.8,1
0.13278270407899884,5.232465606108105,0.35,1.83,400.0,0.8,1
0.13430888655467263,5.254699077604238,0.35,1.83,400.0,0.8,1
0.13324812205500108,5.223942397525339,0.35,1.83,400.0,0.8,0
0.13491706852605356,5.243776414364569,0.35,1.83,400.0,0.8,0
0.13437687860860215,5.2665720635885895,0.35,1.83,400.0,0.8,1
0.13429573278793652,5.1948346011620234,0.35,1.83,400.0,0.8,0
0.13361947548046121,5.186506082398121,0.35,1.83,400.0,0.8,0
0.1338917296589405,5.271851609485448,0.35,1.83,400.0,0.8,1
0.13347115947214883,5.219613915953444,0.35,1.83,400.0,0.8,0
0.132040491533503,5.272294118899588,0.35,1.83,400.0,0.8,1
0.13224197133163898,5.180424575997151,0.35,1.83,400.0,0.8,0
0.1326711631137633,5.182869710058505,0.35,1.83,400.0,0.8,0
0.1332983168064838,5.227925446792378,0.35,1.83,400.0,0.8,0
0.13287067312633424,5.181412714924155,0.35,1.83,400.0,0.8,0
0.13226776438399618,5.214767104465659,0.35,1.83,400.0,0.8,0
0.1321145486317281,5.246135639227658,0.35,1.83,400.0,0.8,1
0.13255402490382293,5.20652382354503,0.35,1.83,400.0,0.8,0
0.13311534061078278,5.217977629973581,0.35,1.83,400.0,0.8,0
0.1319379454022729,5.187523703766536,0.35,1.83,400.0,0.8,0
0.13452125697047113,5.176439972917858,0.35,1.83,400.0,0.8,0
0.13345746534668712,5.225266867317387,0.35,1.83,400.0,0.8,0
0.1329322457622804,5.219449368681311,0.35,1.83,400.0,0.8,0
0.13427470669182826,5.260437037288162,0.35,1.83,400.0,0.8,1
0.1382316903612373,5.345409044096773,0.35,1.83,400.0,0.8,1
0.13817809329007655,5.361146340055107,0.35,1.83,400.0,0.8,1
0.139500419803968,5.335985287546342,0.35,1.83,400.0,0.8,1
0.13844285195715617,5.406198461758915,0.35,1.83,400.0,0.8,1
0.13759635260053243,5.359236960523957,0.35,1.83,400.0,0.8,1
0.1395853188557819,5.328205401155748,0.35,1.83,400.0,0.8,1
0.13759276679100801,5.326980537163854,0.35,1.83,400.0,0.8,1
0.1402071143115836,5.314085978182113,0.35,1.83,400.0,0.8,1
0.1380156106554256,5.316288351290165,0.35,1.83,400.0,0.8,1
0.13778253313367816,5.3751749286628305,0.35,1.83,400.0,0.8,1
0.1381755614572088,5.370081205043069,0.35,1.83,400.0,0.8,1
0.13922123087928995,5.398103533308978,0.35,1.83,400.0,0.8,1
0.13746486890972717,5.398496945934237,0.35,1.83,400.0,0.8,1
0.1393080019902725,5.329434348610496,0.35,1.83,400.0,0.8,1
0.1397694568953974,5.398709154179059,0.35,1.83,400.0,0.8,1
0.13821343518225404,5.405039368090269,0.35,1.83,400.0,0.8,1
0.13881401702188753,5.373502445433333,0.35,1.83,400.0,0.8,1
0.1404045933318445,5.3493136078639205,0.35,1.83,400.0,0.8,1
0.1398901227684519,5.344999911782846,0.35,1.83,400.0,0.8,1
0.13984828529771604,5.373233391886265,0.35,1.83,400.0,0.8,1
0.13809971181666778,5.354562609378924,0.35,1.83,400.0,0.8,1
0.13840355163408224,5.320970839308037,0.35,1.83,400.0,0.8,1
